id,name,locality,timezone,isMobile,isMonitor,instruments,sensors,licenses,bounds,distance,country.id,country.code,country.name,owner.id,owner.name,provider.id,provider.name,coordinates.latitude,coordinates.longitude,datetimeFirst.utc,datetimeFirst.local,datetimeLast.utc,datetimeLast.local
3503723,Pakkading - Bolikhamxai ,,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12314087, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12314088, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12314089, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12314090, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12314091, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[104.281265, 18.109902, 104.281265, 18.109902]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,18.109902,104.281265,2025-02-26T11:00:00Z,2025-02-26T18:00:00+07:00,2026-07-03T13:00:00Z,2026-07-03T20:00:00+07:00
3503724,"Nakhonxay Secondary School - Khamkeuth, - Borikhamxai ມັດທະຍົມ ນະຄອນໄຊ",,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12314092, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12314093, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12314094, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12314095, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12314096, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[104.983958, 18.185553, 104.983958, 18.185553]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,18.185553,104.983958,2025-02-26T11:00:00Z,2025-02-26T18:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3503725,Nhommalath - Khammouan ,,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12314097, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12314098, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12314099, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12314100, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12314101, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[105.170282, 17.614203, 105.170282, 17.614203]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,17.614203,105.170282,2025-02-26T11:00:00Z,2025-02-26T18:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3510962,Viengthong - Bolikhamxai,,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12860779, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12860780, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12860781, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12860782, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12860783, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[104.442835, 18.512354, 104.442835, 18.512354]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,18.512354,104.442835,2025-04-23T02:00:00Z,2025-04-23T09:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3510963,Nongbok - Khammouan,,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12320591, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12320592, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12320593, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12320594, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12320595, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[104.81156, 16.962416, 104.81156, 16.962416]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,16.962416,104.81156,2025-02-27T04:00:00Z,2025-02-27T11:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3510964,Lamarm - Sekong ,,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12320596, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12320597, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12320598, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12320599, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12320600, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[106.722444, 15.352494, 106.722444, 15.352494]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,15.352494,106.722444,2025-02-27T03:00:00Z,2025-02-27T10:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3510965,Pak Ou Secondary School - Luangprabang ມັດທະຍົມສົມບູນ ປາກອູ,,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12331114, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12331115, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12331116, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12331117, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12331118, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[102.256569, 20.087592, 102.256569, 20.087592]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,20.087592,102.256569,2025-02-28T03:00:00Z,2025-02-28T10:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3511463,"Ngoi Secondary School - Ngoi, Luangprabang ມັດທະຍົມ ເມືອງງອຍ",,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12320919, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12320920, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12320921, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12320922, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12320923, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[102.609436, 20.568968, 102.609436, 20.568968]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,20.568968,102.609436,2025-02-27T05:00:00Z,2025-02-27T12:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3513587,"Namthuam Secondary School - Nambark, Luangprabang ມັດທະຍົມສົມບູນ ນ້ຳຖ້ວມ",,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 14153970, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 14153971, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 14153972, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 14153973, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 14153974, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[102.357481, 20.496386, 102.357481, 20.496386]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,20.496386,102.357481,2025-09-19T00:00:00Z,2025-09-19T07:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3524548,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12331752, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12331753, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12331754, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12331755, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12331756, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[102.505833, 21.078865, 102.505833, 21.078865]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,21.078865,102.505833,2025-02-28T05:00:00Z,2025-02-28T12:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3524549,Pek - Xiengkhouang,,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12331757, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12331758, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12331759, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12331760, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12331761, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[103.205788, 19.444636, 103.205788, 19.444636]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,19.444636,103.205788,2025-02-28T04:00:00Z,2025-02-28T11:00:00+07:00,2026-04-20T21:00:00Z,2026-04-21T04:00:00+07:00
3524550,"NamOn Secondary School - Xaychamphone, Borikhamxai ມັດທະຍົມ ນຳ້ອ້ອນ",,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12331762, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12331763, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12331764, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12331765, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12331766, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[104.981947, 18.577559, 104.981947, 18.577559]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,18.577559,104.981947,2025-02-28T04:00:00Z,2025-02-28T11:00:00+07:00,2026-05-27T02:00:00Z,2026-05-27T09:00:00+07:00
3524551,Mahaxay - Khammouan,,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12331767, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12331768, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12331769, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12331770, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12331771, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[105.160169, 17.457352, 105.160169, 17.457352]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,17.457352,105.160169,2025-02-28T04:00:00Z,2025-02-28T11:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3524552,"Hinboon Secondary School - Hinboon, Khammouane ມັດທະຍົມສົມບູນ ຫີນບູນ",,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12331772, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12331773, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12331774, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12331775, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12331776, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[104.581724, 17.721875, 104.581724, 17.721875]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,17.721875,104.581724,2025-02-28T04:00:00Z,2025-02-28T11:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3524553,Thateng -Sekong,,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12331777, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12331778, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12331779, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12331780, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12331781, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[106.382399, 15.434018, 106.382399, 15.434018]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,15.434018,106.382399,2025-02-28T04:00:00Z,2025-02-28T11:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3539279,"Viengkham Secondary School - Viengkham, Luangprabang ມັດທະຍົມສົມບູນ ວຽງຄຳ",,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 14153975, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 14153976, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 14153977, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 14153978, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 14153979, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'Unknown Person', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[102.881428, 20.465668, 102.881428, 20.465668]",,68,LA,Lao PDR,11509,Unknown Person,66,AirGradient,20.465668,102.881428,2025-09-19T01:00:00Z,2025-09-19T08:00:00+07:00,2026-06-26T14:00:00Z,2026-06-26T21:00:00+07:00
3539280,"Longsane Secondary School - Longsane , Xaysomboun ມັດທະຍົມສົມບຸນ ລ້ອງຊານ",,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12391264, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12391265, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12391266, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12391267, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12391268, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[103.003076, 18.550145, 103.003076, 18.550145]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,18.550145,103.003076,2025-03-06T03:00:00Z,2025-03-06T10:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3539838,"Phasang Secondary School - Fueng, Vientiane Province ມັດທະຍົມ ຜາສັງ",,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 14153980, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 14153981, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 14153982, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 14153983, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 14153984, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[101.97909, 18.47336, 101.97909, 18.47336]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,18.47336,101.97909,2025-09-19T00:00:00Z,2025-09-19T07:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3553302,"Municipality Secondary School - Namtha, Luangnamtha ມັດທະຍົມສົມບູນ ເທດສະບານ",,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 14153960, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 14153961, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 14153962, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 14153963, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 14153964, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[101.402989, 21.001687, 101.402989, 21.001687]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,21.001687,101.402989,2025-09-19T00:00:00Z,2025-09-19T07:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
3553303,"Vangxieng Secondary School - Phonthong, Luangprabang ມັດທະຍົມ ວັງຊຽງ",,Asia/Vientiane,False,False,"[{'id': 7, 'name': 'Unknown AirGradient Sensor'}]","[{'id': 12401330, 'name': 'pm1 µg/m³', 'parameter': {'id': 19, 'name': 'pm1', 'units': 'µg/m³', 'displayName': 'PM1'}}, {'id': 12401331, 'name': 'pm25 µg/m³', 'parameter': {'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': 'PM2.5'}}, {'id': 12401332, 'name': 'relativehumidity %', 'parameter': {'id': 98, 'name': 'relativehumidity', 'units': '%', 'displayName': 'RH'}}, {'id': 12401333, 'name': 'temperature c', 'parameter': {'id': 100, 'name': 'temperature', 'units': 'c', 'displayName': 'Temperature (C)'}}, {'id': 12401334, 'name': 'um003 particles/cm³', 'parameter': {'id': 125, 'name': 'um003', 'units': 'particles/cm³', 'displayName': 'PM0.3 count'}}]","[{'id': 41, 'name': 'CC BY 4.0', 'attribution': {'name': 'UNICEF', 'url': None}, 'dateFrom': '2023-07-15', 'dateTo': None}]","[103.073231, 20.737745, 103.073231, 20.737745]",,68,LA,Lao PDR,11271,UNICEF,66,AirGradient,20.737745,103.073231,2025-03-07T05:00:00Z,2025-03-07T12:00:00+07:00,2026-07-03T15:00:00Z,2026-07-03T22:00:00+07:00
